
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

(seed, dimension, ns) = (6, 50, 10.0)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (100, 195, -116.47621107227813, -102.5607878547859, 12.768)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8000, 14059, -116.41649358531828, -107.94148933224383, 850.836)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8100, 14235, -116.41618235074384, -107.94148933224383, 861.386)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8200, 14403, -116.4158184617362, -107.94148933224383, 871.986)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8300, 14585, -116.41555418932587, -108.08065314703619, 882.445)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8400, 14773, -116.41542730376014, -108.08065314703619, 892.917)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8500, 14949, -116.41515346233352, -108.08065314703619, 903.395)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8600, 15129, -116.41491280856084, -108.08065314703619, 913.971)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8700, 15309, -116.41457156311064, -108.08065314703619, 924.471)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8800, 15483, -116.41423623697557, -108.08065314703619, 934.988)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (8900, 15647, -116.41383978343751, -108.08065314703619, 945.651)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9000, 15829, -116.41360181538634, -108.08065314703619, 956.12)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9100, 16013, -116.4133922794966, -108.08065314703619, 966.652)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9200, 16191, -116.41317881780479, -108.08065314703619, 977.206)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9300, 16363, -116.41299873372338, -108.08065314703619, 987.747)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9400, 16535, -116.41283420958209, -108.08065314703619, 999.045)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9500, 16697, -116.41245606730986, -108.08065314703619, 1009.762)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9600, 16871, -116.41231890194156, -108.08065314703619, 1020.214)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9700, 17047, -116.41202663591005, -108.08065314703619, 1030.88)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9800, 17215, -116.41174873963428, -108.08065314703619, 1041.47)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (9900, 17397, -116.41146194660323, -108.08065314703619, 1052.026)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10000, 17575, -116.41115063936097, -108.08065314703619, 1062.642)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10100, 17753, -116.41094885023159, -108.08065314703619, 1073.378)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10200, 17937, -116.41074194836322, -108.08065314703619, 1083.793)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10300, 18121, -116.41063468197225, -108.08065314703619, 1094.431)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10400, 18293, -116.41016856596104, -108.08065314703619, 1105.028)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10500, 18465, -116.40998917510092, -108.08065314703619, 1115.648)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10600, 18645, -116.40978058687615, -108.08065314703619, 1126.206)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10700, 18813, -116.40958668753446, -108.08065314703619, 1136.869)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10800, 18983, -116.40931539973595, -108.08065314703619, 1147.564)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (10900, 19159, -116.40910293095985, -108.08065314703619, 1158.219)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11000, 19333, -116.40890440589709, -108.08065314703619, 1168.933)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11100, 19507, -116.40862140221716, -108.08065314703619, 1179.547)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11200, 19683, -116.40827755718259, -108.08065314703619, 1190.08)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11300, 19861, -116.40769468021533, -108.08065314703619, 1200.55)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11400, 20039, -116.40755865684628, -108.08065314703619, 1211.148)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11500, 20219, -116.40745557744407, -108.08065314703619, 1221.893)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11600, 20397, -116.40725938093746, -108.08065314703619, 1232.498)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11700, 20577, -116.40713173989913, -108.08065314703619, 1243.094)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11800, 20755, -116.40692197467914, -108.08065314703619, 1253.54)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (11900, 20935, -116.40673710616136, -108.08065314703619, 1263.973)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12000, 21111, -116.4065328718417, -108.08065314703619, 1274.625)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12100, 21293, -116.40647236815511, -108.08065314703619, 1285.203)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12200, 21465, -116.40623672564774, -108.08065314703619, 1295.83)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12300, 21643, -116.40603184200775, -108.08065314703619, 1306.398)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12400, 21823, -116.40574868578038, -108.08065314703619, 1316.917)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12500, 22001, -116.4054885198425, -108.08065314703619, 1327.554)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12600, 22175, -116.40527221436983, -108.08065314703619, 1338.353)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12700, 22353, -116.40511374771366, -108.08065314703619, 1348.858)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12800, 22527, -116.40484944077195, -108.08065314703619, 1359.39)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (12900, 22713, -116.40474747953621, -108.08065314703619, 1369.867)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13000, 22891, -116.40452759236786, -108.08065314703619, 1380.387)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13100, 23071, -116.40429931012638, -108.08065314703619, 1390.87)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13200, 23245, -116.40404981630412, -108.08065314703619, 1401.52)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13300, 23415, -116.40384040171023, -108.40662133012586, 1412.07)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13400, 23589, -116.40369839243472, -108.40662133012586, 1422.662)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13500, 23761, -116.40343877227662, -108.40662133012586, 1433.242)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13600, 23945, -116.40333797806136, -108.40662133012586, 1443.841)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13700, 24131, -116.40321667332412, -108.40662133012586, 1454.397)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13800, 24299, -116.40300259550543, -108.40662133012586, 1465.167)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (13900, 24479, -116.40290497006967, -108.40662133012586, 1475.693)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14000, 24651, -116.40269549787955, -108.40662133012586, 1486.253)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14100, 24835, -116.4025544135929, -108.40662133012586, 1496.741)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14200, 25015, -116.40237228294623, -108.40662133012586, 1507.206)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14300, 25189, -116.40223495332017, -108.40662133012586, 1517.802)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14400, 25363, -116.40197645971953, -108.40662133012586, 1528.442)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14500, 25541, -116.40177872971653, -108.40662133012586, 1538.89)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14600, 25721, -116.40170413753108, -108.40662133012586, 1549.433)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14700, 25893, -116.40160510432753, -108.40662133012586, 1560.16)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14800, 26067, -116.40126463356296, -108.40662133012586, 1570.645)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (14900, 26245, -116.40102893884756, -108.40662133012586, 1581.129)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15000, 26411, -116.40080615901628, -108.40662133012586, 1591.791)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15100, 26591, -116.40068197914283, -108.40662133012586, 1602.316)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15200, 26771, -116.40059916236171, -108.40662133012586, 1612.829)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15300, 26941, -116.4004383731504, -108.40662133012586, 1623.456)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15400, 27119, -116.40025928633744, -108.40662133012586, 1634.046)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15500, 27289, -116.40010189846943, -108.40662133012586, 1644.672)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15600, 27465, -116.39996984460001, -108.40662133012586, 1655.239)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15700, 27639, -116.39978138498284, -108.40662133012586, 1665.723)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15800, 27811, -116.3995725905875, -108.40662133012586, 1676.211)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (15900, 27981, -116.399296023082, -108.40662133012586, 1686.806)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16000, 28159, -116.3990846668379, -108.40662133012586, 1697.353)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16100, 28337, -116.39893744353478, -108.40662133012586, 1708.003)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16200, 28519, -116.39879620032224, -108.40662133012586, 1718.446)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16300, 28701, -116.39858000002894, -108.40662133012586, 1729.001)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16400, 28879, -116.39831765142745, -108.40662133012586, 1739.587)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16500, 29055, -116.39818743181308, -108.40662133012586, 1750.167)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16600, 29227, -116.39795013019629, -108.40662133012586, 1760.728)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16700, 29407, -116.39783425379854, -108.40662133012586, 1771.453)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16800, 29577, -116.39767311387034, -108.40662133012586, 1782.025)
(iteration, tree.num_nodes, tree.lb, tree.incumbent, time / 1000) = (16900, 29755, -116.39758103592386, -108.40662133012586, 1792.501)
